job_title,experience,salary,location,job_description,tech_stack
Senior Data Scientist,8-10 Yrs ,Not disclosed ,,The Senior Data Scientist is a highly motivated and experienced individual proficient i...,"['Automation', 'Linux', 'Image processing', 'Machine learning', 'Equity', 'Information management', 'SQL', 'Auditing']"
Data Scientist,5-7 Yrs ,Not disclosed ,,"Experience using web services: Redshift, S3, Spark, etc . 5-7 years of experience in da...","['Operations research', 'Neural networks', 'Machine learning', 'Data mining', 'Business intelligence', 'Business solutions', 'SQL', 'Python']"
Data Scientist,5-10 Yrs ,Not disclosed ,,"Bachelors degree in Computer Science, Information Systems, Statistics, or a related fie...","['IT services', 'Data analysis', 'SAS', 'Data modeling', 'Analytical', 'Consulting', 'MySQL', 'Data processing']"
Staff Data Scientist,8-11 Yrs ,Not disclosed ,,8+ years of relevant hands-on experience in product or business analytics roles Strong ...,"['SAN', 'Usage', 'data science', 'Analytical', 'Business analytics', 'Diversity and Inclusion', 'Financial planning', 'Product design']"
Data Scientist,5-10 Yrs ,Not disclosed ,,"Basic Qualifications: . Bachelors degree or higher in Computer Science, Computer Engine...","['Computer science', 'Statistical programming', 'C++', 'PDF', 'Machine learning', 'Data collection', 'Strategic planning', 'Data mining']"
Data Scientist,2-3 Yrs ,Not disclosed ,,What Were Looking For: . Passionate Data Scientists with advanced degrees (MS MTech or ...,"['Ml Algorithms', 'Python', 'Airflow', 'Apache Spark', 'Ml', 'Spark', 'Data', 'Algorithms']"
Data Scientist,7-9 Yrs ,Not disclosed ,,"Experience with web scraping, Machine Learning and Natural Language Processing (NLP) is...","['Business process', 'data science', 'Coding', 'Machine learning', 'Data processing', 'Natural language processing', 'Open source', 'Risk management']"
Project Lead - Data Scientist,3-5 Yrs ,Not disclosed ,,Roles & Responsibilities:Identifying the business problem and providing solution throug...,"['Data Science', 'Artificial Intelligence', 'Pandas', 'Data Visualization', 'Machine Learning', 'AWS', 'Deep Learning', 'NumPy']"
Data Scientist,2-4 Yrs ,Not disclosed ,,Preferred Experience and Qualifications: . Bachelors degree in a relevant field such as...,"['SQL', 'Data Science', 'R', 'Python', 'Matplotlib', 'Pyspark', 'Hadoop', 'Data Collection']"
Data Scientist,4-8 Yrs ,Not disclosed ,,"Prepare and maintain training material and SOPs, knowledge base articles and technical ...","['Career development', 'Automation', 'Manager Quality Assurance', 'data security', 'Machine learning', 'Manager Technology', 'Data structures', 'Python']"
Data Scientist (Products),1-5 Yrs ,Not disclosed ,,The ideal candidate should . Be great with structural thinking and breaking down proble...,"['Product Analyst', 'Machine learning', 'SQL', 'Python', 'Machine', 'Product analysis', 'Production', 'Data']"
Binance Accelerator Program - Data Scientist (Risk Management),4-8 Yrs ,Not disclosed ,,Requirements: . Project experience with developing machine learning models at scale .,"['Career development', 'Data analysis', 'financial products', 'Machine learning', 'SCALA', 'Infrastructure', 'Risk management', 'Data warehousing']"
Lead Data Scientist,5-10 Yrs ,Not disclosed ,,"5+ years of experience working in the data science field, preferably in a product devel...","['Logistic regression', 'LMS', 'Neural networks', 'Artificial Intelligence', 'Machine learning', 'Data processing', 'Information retrieval', 'Customer service']"
Data Scientist - II,3-8 Yrs ,Not disclosed ,,"3+ years of experience as a data scientist, preferably in a product development environ...","['Data analysis', 'Product engineering', 'LMS', 'Artificial Intelligence', 'Machine learning', 'Data processing', 'Information retrieval', 'Customer service']"
Data Scientist - II,3-6 Yrs ,Not disclosed ,,"3+ years of experience as a data scientist, preferably in a product development environ...","['Data analysis', 'Product engineering', 'LMS', 'Artificial Intelligence', 'Machine learning', 'Data processing', 'Information retrieval', 'Customer service']"
SSE-Data Science,4-7 Yrs ,Not disclosed ,,Develop novel and scalable data systems in cooperation with our system architects that ...,"['Machine Learning', 'Python', 'SQL', 'Data Science', 'Linux', 'MA', 'Django', 'Science']"
Associate Data Scientist,2-4 Yrs ,Not disclosed ,,The position is required to deliver on data science projects under the guidance of Data...,"['Operations research', 'Claims', 'Data management', 'Coding', 'Analytical', 'Project management', 'Underwriting', 'Machine learning']"
Data Scientist,3-5 Yrs ,Not disclosed ,,"Perform statistical analysis like Hypothesis testing, Chi-square, ANOVA, z-test, t-test...","['Data analysis', 'Version control', 'Linux', 'Machine learning', 'Shell scripting', 'Data structures', 'Natural language processing', 'Test cases']"
Data Scientist,3-4 Yrs ,Not disclosed ,,Either of the following Deep learning frameworks PyTorch or Tensorflow . Ability to eva...,"['IT services', 'Computer vision', 'deep learning', 'Neural networks', 'Machine learning', 'Continuous improvement', 'Analytics', 'Python']"
Senior Data Scientist- Artificial Intelligence Consultant,8-13 Yrs ,Not disclosed ,,"Masters or PhD in the same fields are preferredExperience in applied mathematics, machi...","['R', 'data scientist', 'Machine Learning', 'Data Science', 'Python', 'Artificial Intelligence', 'Intelligence', 'Consulting']"
Data Analyst,1-4 Yrs ,Not disclosed ,,Researching required information using available resources Python and its libraries li...,"['python', 'Pandas', 'Data Scraping', 'MongoDB', 'NoSQL', 'Machine Learning', 'SQL', 'Data']"
Data Scientist,5-7 Yrs ,Not disclosed ,,"Masters degree in Statistics, Econometrics, Mathematics, Computer Science, Big Data or ...","['Sales', 'Supply Chain Analytics', 'Python language', 'Data engineering', 'Tableau', 'statistical analysis', 'machine learning techniques', 'Marketing']"
Senior Data Scientist,2-7 Yrs ,Not disclosed ,,Experience with end-to-end system designExperience with MLOps principles (scalable deve...,"['Training', 'continuous integration', 'Data analysis', 'data science', 'spark', 'Architectural design', 'System design', 'Deployment']"
Data Scientist Associate,2-5 Yrs ,Not disclosed ,,"Strongly prefer Computer Science Graduates - BE, MCA, ME related to Information Technol...","['Training', 'SQL database', 'GCP', 'Analytical', 'Manager Technology', 'Information technology', 'AWS', 'SQL']"
Data Scientist,4-9 Yrs ,Not disclosed ,,Bachelors Degree in Computer Science or related field or equivalent combination of indu...,"['Data Science', 'Natural Language Processing', 'Machine Learning', 'Deep Learning', 'Data', 'Machine', 'Languages', 'Processing']"
Data Scientist,6-11 Yrs ,55-75 Lacs PA ,,Combine models through ensemble modeling Present information using data visualization t...,"['Data Scientist', 'Statistical Analysis', 'R', 'phython', 'MySQL', 'Data Mining', 'CRM', 'Data']"
Data Scientist,5-7 Yrs ,Not disclosed ,,"Masters degree in Statistics, Econometrics, Mathematics, Computer Science, Big Data or ...","['Python language', 'time series modeling', 'Supply Chain Analytics', 'Data Visualisation tools', 'Tableau', 'machine learning techniques', 'Marketing', 'SQL']"
Data Scientist,5-10 Yrs ,Not disclosed ,,"Undertaking data collection, preprocessing and analysis Building models to address ...","['Training', 'IT training', 'SIDE', 'Data']"
Senior data scientist,2-4 Yrs ,Not disclosed ,,Qualifications / Skills Required Minimum 2 years experience in delivering predictive mo...,"['deep learning', 'Machine learning', 'Javascript', 'Manager Technology', 'Mentor', 'Analytics', 'Python', 'Data']"
Lead data scientist,4-8 Yrs ,Not disclosed ,,Qualifications / Skills Required Minimum 4 years experience in delivering predictive mo...,"['deep learning', 'orchestration', 'NoSQL', 'RDBMS', 'Machine learning', 'Javascript', 'Mentor', 'Deployment']"
Project Lead - Data Scientist,5-10 Yrs ,Not disclosed ,,Job DescriptionJob title : Project Lead Data ScientistReporting to: Team LeadLocation :...,"['Machine Learning', 'Data Science', 'AWS', 'Deep Learning', 'Analytics', 'Python', 'Data', 'Project']"
Data Scientist,3-7 Yrs ,Not disclosed ,,"Desirable: Experience with techniques from deep learning, signal processing, time serie...","['cyber security', 'Time series analysis', 'Pathway', 'Machine learning', 'Signal processing', 'Unit testing', 'Research', 'Statistics']"
Data Scientist,3-7 Yrs ,Not disclosed ,,". Statistics - Good application of statistical skills, including knowledge of statistic...","['Statistical programming', 'Logistic regression', 'Machine learning', 'Programming', 'Deployment', 'Statistics', 'Python', 'Data']"
Data Scientist,3-8 Yrs ,Not disclosed ,,"In this role, you should be highly analytical with a knack for analysis, math and stati...","['deep learning', 'GCP', 'Analytical', 'Machine learning', 'Natural language processing', 'test driven development', 'data visualization', 'Open source']"
Data Scientist,2-7 Yrs ,Not disclosed ,,"Preferred experience in banking, payments, B2B Lending space Experience with large data...","['Computer science', 'Product management', 'SAS', 'Coding', 'Underwriting', 'Analytical', 'MySQL', 'Analytics']"
Data Scientist - Senior Analyst / Engagement Manager,4-9 Yrs ,Not disclosed ,,". Full time Degree in Mathematics, Statistics, Computer Science or Computer Application...","['Data Science', 'Predictive Modeling', 'Logistic Regression', 'Decision Tree', 'Text Analytics', 'Natural Language Processing', 'Neural Networks', 'Marketing Mix']"
Data Scientist-Python/NLP/ML,2-7 Yrs ,Not disclosed ,,Experience in data science with machine learning data analysis tools & techniques,"['Data Science', 'Natural Language Processing', 'Computer Vision', 'Machine Learning', 'Deep Learning', 'Computer', 'Data', 'Machine']"
Data Scientist,2-7 Yrs ,Not disclosed ,,"The candidate is expected to possess good analytical, decision making and problem solvi...","['Computer science', 'Statistical analysis', 'Analytical', 'Consulting', 'Machine learning', 'Predictive modeling', 'Regression analysis', 'Econometrics']"
Senior Cloud Engineer - Data Scientist,2-7 Yrs ,Not disclosed ,,graduate degree in Data Science or another quantitative field is preferredGraduationKey...,"['Product management', 'Computer science', 'Data analysis', 'SAS', 'Machine learning', 'Data structures', 'Data processing', 'Data mining']"
Data Scientist,2-5 Yrs ,Not disclosed ,,Bachelors / Masters/PhD Proficiency in: . . NLP and ML,"['Computer vision', 'deep learning', 'Machine learning', 'Shell scripting', 'Transformers', 'Data analytics', 'Mathematics', 'Statistics']"
Data Scientist,3-7 Yrs ,Not disclosed ,,Job Description: Collaborate with Business and IT teams Data mining or extra...,"['Machine learning', 'Data collection', 'SAGE', 'Data mining', 'Digital marketing', 'big data', 'Analytics', 'SQL']"
Data Scientist,1-5 Yrs ,Not disclosed ,,graduate degree in Data Science or other quantitative field is preferred Graduation In ...,"['Operations research', 'Analytical', 'Machine learning', 'data visualization', 'Data mining', 'Business intelligence', 'Revenue generation', 'SQL']"
Senior Cloud Engineer - Data Scientist,2-7 Yrs ,Not disclosed ,,graduate degree in Data Science or another quantitative field is preferredGraduation Ex...,"['Product management', 'Data analysis', 'SAS', 'Machine learning', 'Data structures', 'Data processing', 'Data mining', 'SQL']"
Software Engineer - Machine Learning,3-5 Yrs ,Not disclosed ,,Mandatory Requirements . 3-5 years of proven experience in Data Science/ ML You should ...,"['Data analysis', 'Linux', 'Analytical', 'Shell scripting', 'Machine learning', 'Data structures', 'Anova', 'Analytics']"
Data Scientist,3-7 Yrs ,Not disclosed ,,"Conduct A / B experiments, identify and tweak growth levers and measure impact statisti...","['Algorithms', 'Image Processing', 'Data Scientist', 'Computer Vision', 'Python', 'computer', 'process', 'data']"
Data Scientist,2-6 Yrs ,Not disclosed ,,"Undertaking data collection, preprocessing and analysis Building models to address ...",['Data Scientist']
Atmospheric Scientist,2-5 Yrs ,Not disclosed ,,"MSc or equivalent in atmospheric science, meteorology, environmental science or closely...","['Unix', 'Cloud computing', 'Environmental science', 'Linux', 'Shell scripting', 'Machine learning', 'high performance computing', 'Operations']"
Big Data Solutions Data Scientist,5-8 Yrs ,Not disclosed ,,We are seeking a highly skilled data scientist to join our team and lead the implem...,"['NoSQL', 'data science', 'Machine learning', 'data visualization', 'Business solutions', 'big data', 'Financial services', 'SQL']"
Data Scientist,5-10 Yrs ,Not disclosed ,,"What youll do here: Work with large, complex data sets. Solve difficult, non-routine...","['Data analysis', 'Prototype', 'Analytical', 'Machine learning', 'Perl', 'Data mining', 'MATLAB', 'Forecasting']"
Data Scientist,5-10 Yrs ,Not disclosed ,,7 years of progressive experience in an analytics / data engineering role,"['Automation', 'Web analytics', 'Business analysis', 'Data modeling', 'Analytical', 'Scheduling', 'Data mining', 'CRM']"
Sr . Data Scientist,6-11 Yrs ,Not disclosed ,,Proficient in one of the deep learning stacks such as PyTorch or Tensorflow 6+ years of...,"['Computer vision', 'deep learning', 'Analytical', 'Finance', 'Machine learning', 'Data mining', 'Open source', 'Apache']"
Data Scientist,5-10 Yrs ,Not disclosed ,,"GCP using one or more tools like Spark, Scala, SAS, R, Python, Bayesian, H2O, Storm, Ya...","['Unix', 'Software design', 'Linux', 'Shell scripting', 'Machine learning', 'Agile', 'SPSS', 'MATLAB']"
Research Scientist,4-9 Yrs ,Not disclosed ,,"In this role, you will design and implement a generic ML platform that helps monitor ...","['Health insurance', 'C++', 'Data analysis', 'github', 'Performance management', 'Coding', 'Machine learning', 'Flex']"
